MES_ANO,ESTADO,VALOR REVENDA (R$/L)
2011-02,MINAS GERAIS,2.61475
2011-02,PARA,2.74325
2011-02,PARAIBA,2.54325
2011-02,PARANA,2.60475
2011-02,PERNAMBUCO,2.64025
2011-02,PIAUI,2.67875
2011-02,RIO DE JANEIRO,2.682
2011-02,RIO GRANDE DO NORTE,2.6935000000000002
2011-02,RIO GRANDE DO SUL,2.6135
2011-02,RONDONIA,2.863
2011-02,RORAIMA,2.83875
2011-02,SANTA CATARINA,2.63775
2011-02,SAO PAULO,2.5095
2011-02,SERGIPE,2.615
2011-02,TOCANTINS,2.801
2011-03,ACRE,3.0426
2011-03,ALAGOAS,2.8058
2011-03,AMAPA,2.8324000000000003
2011-03,AMAZONAS,2.7164
2011-03,BAHIA,2.7582
2011-03,CEARA,2.757
2011-03,DISTRITO FEDERAL,2.8954
2011-03,ESPIRITO SANTO,2.7948
2011-03,GOIAS,2.8414
2011-03,MARANHAO,2.7321999999999997
2011-03,MATO GROSSO,2.9474
2011-03,MATO GROSSO DO SUL,2.7432000000000003
2011-03,MINAS GERAIS,2.6718
2011-03,PARA,2.7592
2011-03,PARAIBA,2.5347999999999997
2011-03,PARANA,2.6368
2011-03,PERNAMBUCO,2.628
2011-03,PIAUI,2.656
2011-03,RIO DE JANEIRO,2.7312
2011-03,RIO GRANDE DO NORTE,2.7634
2011-03,RIO GRANDE DO SUL,2.6502
2011-03,RONDONIA,2.8864
2011-03,RORAIMA,2.8806000000000003
2011-03,SANTA CATARINA,2.6437999999999997
2011-03,SAO PAULO,2.5664000000000002
2011-03,SERGIPE,2.6506
2011-03,TOCANTINS,2.8162
2011-04,ACRE,3.14725
2011-04,ALAGOAS,2.878
2011-04,AMAPA,2.94725
2011-04,AMAZONAS,2.8615
2011-04,BAHIA,2.8449999999999998
2011-04,CEARA,2.8127500000000003
2011-04,DISTRITO FEDERAL,2.9085
2011-04,ESPIRITO SANTO,2.9690000000000003
2011-04,GOIAS,3.0035000000000003
2011-04,MARANHAO,2.79475
2011-04,MATO GROSSO,2.9924999999999997
2011-04,MATO GROSSO DO SUL,2.89
2011-04,MINAS GERAIS,2.86575
2011-04,PARA,2.87075
2011-04,PARAIBA,2.61025
2011-04,PARANA,2.769
2011-04,PERNAMBUCO,2.747
2011-04,PIAUI,2.765
2011-04,RIO DE JANEIRO,2.92225
2011-04,RIO GRANDE DO NORTE,2.8754999999999997
2011-04,RIO GRANDE DO SUL,2.8890000000000002
2011-04,RONDONIA,2.96975
2011-04,RORAIMA,3.0595
2011-04,SANTA CATARINA,2.82175
2011-04,SAO PAULO,2.72775
2011-04,SERGIPE,2.80075
2011-04,TOCANTINS,2.968
2011-05,ACRE,3.21975
2011-05,ALAGOAS,2.964
2011-05,AMAPA,2.9
2011-05,AMAZONAS,2.8497500000000002
2011-05,BAHIA,2.824
2011-05,CEARA,2.81475
2011-05,DISTRITO FEDERAL,2.83425
2011-05,ESPIRITO SANTO,3.02875
2011-05,GOIAS,3.0365
2011-05,MARANHAO,2.7875
2011-05,MATO GROSSO,2.94275
2011-05,MATO GROSSO DO SUL,2.88775
2011-05,MINAS GERAIS,2.931
2011-05,PARA,2.9
2011-05,PARAIBA,2.6397500000000003
2011-05,PARANA,2.7872500000000002
2011-05,PERNAMBUCO,2.764
2011-05,PIAUI,2.7272499999999997
2011-05,RIO DE JANEIRO,2.99675
2011-05,RIO GRANDE DO NORTE,2.79
2011-05,RIO GRANDE DO SUL,2.88475
2011-05,RONDONIA,3.0627500000000003
2011-05,RORAIMA,2.9925
2011-05,SANTA CATARINA,2.85025
2011-05,SAO PAULO,2.77425
2011-05,SERGIPE,2.8529999999999998
2011-05,TOCANTINS,3.05425
2011-06,ACRE,3.1372
2011-06,ALAGOAS,2.8646000000000003
2011-06,AMAPA,2.7402
2011-06,AMAZONAS,2.6178
2011-06,BAHIA,2.6812
2011-06,CEARA,2.725
2011-06,DISTRITO FEDERAL,2.7596
2011-06,ESPIRITO SANTO,2.897
2011-06,GOIAS,2.8428
2011-06,MARANHAO,2.673
2011-06,MATO GROSSO,2.743
2011-06,MATO GROSSO DO SUL,2.6464
2011-06,MINAS GERAIS,2.8274
2011-06,PARA,2.8456
2011-06,PARAIBA,2.5812
2011-06,PARANA,2.6722
2011-06,PERNAMBUCO,2.7085999999999997
2011-06,PIAUI,2.5972
2011-06,RIO DE JANEIRO,2.8988
2011-06,RIO GRANDE DO NORTE,2.715
2011-06,RIO GRANDE DO SUL,2.7868000000000004
2011-06,RONDONIA,2.9886
2011-06,RORAIMA,2.9154
2011-06,SANTA CATARINA,2.7216
2011-06,SAO PAULO,2.6694000000000004
2011-06,SERGIPE,2.7521999999999998
2011-06,TOCANTINS,2.9354
2011-07,ACRE,3.13925
2011-07,ALAGOAS,2.8192500000000003
2011-07,AMAPA,2.74325
2011-07,AMAZONAS,2.5997500000000002
2011-07,BAHIA,2.784
2011-07,CEARA,2.70975
2011-07,DISTRITO FEDERAL,2.82575
2011-07,ESPIRITO SANTO,2.8955
2011-07,GOIAS,2.848
2011-07,MARANHAO,2.6155
2011-07,MATO GROSSO,2.755
2011-07,MATO GROSSO DO SUL,2.67775
2011-07,MINAS GERAIS,2.80725
2011-07,PARA,2.8325
2011-07,PARAIBA,2.543
2011-07,PARANA,2.64475
2011-07,PERNAMBUCO,2.66625
2011-07,PIAUI,2.60725
2011-07,RIO DE JANEIRO,2.867
2011-07,RIO GRANDE DO NORTE,2.71225
2011-07,RIO GRANDE DO SUL,2.747
2011-07,RONDONIA,2.983
2011-07,RORAIMA,2.7367500000000002
2011-07,SANTA CATARINA,2.71625
2011-07,SAO PAULO,2.66625
2011-07,SERGIPE,2.70825
2011-07,TOCANTINS,2.924
2011-08,ACRE,3.1260000000000003
2011-08,ALAGOAS,2.793
2011-08,AMAPA,2.757
2011-08,AMAZONAS,2.7532
2011-08,BAHIA,2.7732
2011-08,CEARA,2.7001999999999997
2011-08,DISTRITO FEDERAL,2.846
2011-08,ESPIRITO SANTO,2.862
2011-08,GOIAS,2.8464
2011-08,MARANHAO,2.6042
2011-08,MATO GROSSO,2.7931999999999997
2011-08,MATO GROSSO DO SUL,2.6694
2011-08,MINAS GERAIS,2.8198
2011-08,PARA,2.8276
2011-08,PARAIBA,2.5672
2011-08,PARANA,2.6412
2011-08,PERNAMBUCO,2.7188
2011-08,PIAUI,2.6724
2011-08,RIO DE JANEIRO,2.8534
2011-08,RIO GRANDE DO NORTE,2.7018
2011-08,RIO GRANDE DO SUL,2.7286
2011-08,RONDONIA,2.9768
2011-08,RORAIMA,2.666
2011-08,SANTA CATARINA,2.718
2011-08,SAO PAULO,2.6622
2011-08,SERGIPE,2.7166
2011-08,TOCANTINS,2.9295999999999998
2011-09,ACRE,3.1135
2011-09,ALAGOAS,2.80075
2011-09,AMAPA,2.76025
2011-09,AMAZONAS,2.888
2011-09,BAHIA,2.75825
2011-09,CEARA,2.68025
2011-09,DISTRITO FEDERAL,2.84325
2011-09,ESPIRITO SANTO,2.86975
2011-09,GOIAS,2.8395
2011-09,MARANHAO,2.605
2011-09,MATO GROSSO,2.90775
2011-09,MATO GROSSO DO SUL,2.70575
2011-09,MINAS GERAIS,2.84225
2011-09,PARA,2.8305
2011-09,PARAIBA,2.5585
2011-09,PARANA,2.6925
2011-09,PERNAMBUCO,2.6639999999999997
2011-09,PIAUI,2.643
2011-09,RIO DE JANEIRO,2.8545
2011-09,RIO GRANDE DO NORTE,2.6565
2011-09,RIO GRANDE DO SUL,2.7277500000000003
2011-09,RONDONIA,2.9779999999999998
2011-09,RORAIMA,2.72225
2011-09,SANTA CATARINA,2.738
2011-09,SAO PAULO,2.65825
2011-09,SERGIPE,2.767
2011-09,TOCANTINS,2.9290000000000003
2011-10,ACRE,3.1195000000000004
2011-10,ALAGOAS,2.79625
2011-10,AMAPA,2.7665
2011-10,AMAZONAS,2.8855
2011-10,BAHIA,2.69325
2011-10,CEARA,2.772
2011-10,DISTRITO FEDERAL,2.84
2011-10,ESPIRITO SANTO,2.8859999999999997
2011-10,GOIAS,2.853
2011-10,MARANHAO,2.6182499999999997
2011-10,MATO GROSSO,2.90925
2011-10,MATO GROSSO DO SUL,2.7182500000000003
2011-10,MINAS GERAIS,2.8415
2011-10,PARA,2.8355
2011-10,PARAIBA,2.5125
2011-10,PARANA,2.70575
2011-10,PERNAMBUCO,2.62
2011-10,PIAUI,2.66725
2011-10,RIO DE JANEIRO,2.85425
2011-10,RIO GRANDE DO NORTE,2.6494999999999997
2011-10,RIO GRANDE DO SUL,2.808
2011-10,RONDONIA,2.9905
2011-10,RORAIMA,2.76525
2011-10,SANTA CATARINA,2.7495000000000003
2011-10,SAO PAULO,2.66275
2011-10,SERGIPE,2.77625
2011-10,TOCANTINS,2.93425
2011-11,ACRE,3.12
2011-11,ALAGOAS,2.7908
2011-11,AMAPA,2.7712
2011-11,AMAZONAS,2.8872
2011-11,BAHIA,2.658
2011-11,CEARA,2.7138
2011-11,DISTRITO FEDERAL,2.8382
2011-11,ESPIRITO SANTO,2.8414
2011-11,GOIAS,2.8594
2011-11,MARANHAO,2.6231999999999998
2011-11,MATO GROSSO,2.9898
2011-11,MATO GROSSO DO SUL,2.7237999999999998
2011-11,MINAS GERAIS,2.8306
2011-11,PARA,2.8205999999999998
2011-11,PARAIBA,2.5532
2011-11,PARANA,2.7032
2011-11,PERNAMBUCO,2.6142
2011-11,PIAUI,2.629
2011-11,RIO DE JANEIRO,2.8506
2011-11,RIO GRANDE DO NORTE,2.6846
2011-11,RIO GRANDE DO SUL,2.818
2011-11,RONDONIA,2.9922
2011-11,RORAIMA,2.8129999999999997
2011-11,SANTA CATARINA,2.7489999999999997
2011-11,SAO PAULO,2.6604
2011-11,SERGIPE,2.7598
2011-11,TOCANTINS,2.9338
2011-12,ACRE,3.12275
2011-12,ALAGOAS,2.79275
2011-12,AMAPA,2.7635
2011-12,AMAZONAS,2.88625
2011-12,BAHIA,2.78275
2011-12,CEARA,2.6492500000000003
2011-12,DISTRITO FEDERAL,2.83925
2011-12,ESPIRITO SANTO,2.86275
2011-12,GOIAS,2.85575
2011-12,MARANHAO,2.6065
2011-12,MATO GROSSO,2.99175
2011-12,MATO GROSSO DO SUL,2.7235
2011-12,MINAS GERAIS,2.836
2011-12,PARA,2.814
2011-12,PARAIBA,2.60475
2011-12,PARANA,2.70525
2011-12,PERNAMBUCO,2.6784999999999997
2011-12,PIAUI,2.5789999999999997
2011-12,RIO DE JANEIRO,2.846
2011-12,RIO GRANDE DO NORTE,2.689
2011-12,RIO GRANDE DO SUL,2.80875
2011-12,RONDONIA,2.9907500000000002
2011-12,RORAIMA,2.8125
2011-12,SANTA CATARINA,2.7435
2011-12,SAO PAULO,2.658
2011-12,SERGIPE,2.748
2011-12,TOCANTINS,2.93225
2012-01,ACRE,3.1237500000000002
2012-01,ALAGOAS,2.7855
2012-01,AMAPA,2.7640000000000002
2012-01,AMAZONAS,2.88825
2012-01,BAHIA,2.7865
2012-01,CEARA,2.61175
2012-01,DISTRITO FEDERAL,2.83425
2012-01,ESPIRITO SANTO,2.85675
2012-01,GOIAS,2.8475
2012-01,MARANHAO,2.58575
2012-01,MATO GROSSO,2.9915
2012-01,MATO GROSSO DO SUL,2.71925
2012-01,MINAS GERAIS,2.82625
2012-01,PARA,2.821
2012-01,PARAIBA,2.607
2012-01,PARANA,2.70175
2012-01,PERNAMBUCO,2.6614999999999998
2012-01,PIAUI,2.57
2012-01,RIO DE JANEIRO,2.84875
2012-01,RIO GRANDE DO NORTE,2.69575
2012-01,RIO GRANDE DO SUL,2.79775
2012-01,RONDONIA,2.9905
2012-01,RORAIMA,2.81425
2012-01,SANTA CATARINA,2.7445
2012-01,SAO PAULO,2.649
2012-01,SERGIPE,2.7385
2012-01,TOCANTINS,2.933
2012-02,ACRE,3.12
2012-02,ALAGOAS,2.7882
2012-02,AMAPA,2.7342
2012-02,AMAZONAS,2.886
2012-02,BAHIA,2.7614
2012-02,CEARA,2.6713999999999998
2012-02,DISTRITO FEDERAL,2.842
2012-02,ESPIRITO SANTO,2.818
2012-02,GOIAS,2.8162
2012-02,MARANHAO,2.6006
2012-02,MATO GROSSO,2.9854
2012-02,MATO GROSSO DO SUL,2.7026
2012-02,MINAS GERAIS,2.8184
2012-02,PARA,2.822
2012-02,PARAIBA,2.6071999999999997
2012-02,PARANA,2.6746
2012-02,PERNAMBUCO,2.6504
2012-02,PIAUI,2.5694000000000004
2012-02,RIO DE JANEIRO,2.8466
2012-02,RIO GRANDE DO NORTE,2.6957999999999998
2012-02,RIO GRANDE DO SUL,2.766
2012-02,RONDONIA,2.9696000000000002
2012-02,RORAIMA,2.847
2012-02,SANTA CATARINA,2.7432
2012-02,SAO PAULO,2.6412
2012-02,SERGIPE,2.7188
2012-02,TOCANTINS,2.928
2012-03,ACRE,3.1225
2012-03,ALAGOAS,2.7735000000000003
2012-03,AMAPA,2.706
2012-03,AMAZONAS,2.88575
2012-03,BAHIA,2.75675
2012-03,CEARA,2.76925
2012-03,DISTRITO FEDERAL,2.8465
2012-03,ESPIRITO SANTO,2.8115
2012-03,GOIAS,2.8245
2012-03,MARANHAO,2.5852500000000003
2012-03,MATO GROSSO,2.9762500000000003
2012-03,MATO GROSSO DO SUL,2.696
2012-03,MINAS GERAIS,2.81725
2012-03,PARA,2.82775
2012-03,PARAIBA,2.603
2012-03,PARANA,2.69175
2012-03,PERNAMBUCO,2.6654999999999998
2012-03,PIAUI,2.5635
2012-03,RIO DE JANEIRO,2.849
2012-03,RIO GRANDE DO NORTE,2.695
2012-03,RIO GRANDE DO SUL,2.74975
2012-03,RONDONIA,2.9535
2012-03,RORAIMA,2.87875
2012-03,SANTA CATARINA,2.73825
2012-03,SAO PAULO,2.6565
2012-03,SERGIPE,2.705
2012-03,TOCANTINS,2.91625
2012-04,ACRE,3.1265
2012-04,ALAGOAS,2.7735
2012-04,AMAPA,2.6985
2012-04,AMAZONAS,2.88875
2012-04,BAHIA,2.7504999999999997
2012-04,CEARA,2.7270000000000003
2012-04,DISTRITO FEDERAL,2.84525
2012-04,ESPIRITO SANTO,2.808
2012-04,GOIAS,2.78775
2012-04,MARANHAO,2.64675
2012-04,MATO GROSSO,2.9827500000000002
2012-04,MATO GROSSO DO SUL,2.69075
2012-04,MINAS GERAIS,2.823
2012-04,PARA,2.85175
2012-04,PARAIBA,2.54875
2012-04,PARANA,2.6870000000000003
2012-04,PERNAMBUCO,2.75975
2012-04,PIAUI,2.5625
2012-04,RIO DE JANEIRO,2.8545
2012-04,RIO GRANDE DO NORTE,2.69
2012-04,RIO GRANDE DO SUL,2.742
2012-04,RONDONIA,2.94775
2012-04,RORAIMA,2.8785
2012-04,SANTA CATARINA,2.7235
2012-04,SAO PAULO,2.65175
2012-04,SERGIPE,2.71675
2012-04,TOCANTINS,2.91425
2012-05,ACRE,3.1264
2012-05,ALAGOAS,2.7366
2012-05,AMAPA,2.6966
2012-05,AMAZONAS,2.8884
2012-05,BAHIA,2.7484
2012-05,CEARA,2.6974
2012-05,DISTRITO FEDERAL,2.8454
2012-05,ESPIRITO SANTO,2.8634
2012-05,GOIAS,2.7582
2012-05,MARANHAO,2.6757999999999997
2012-05,MATO GROSSO,2.9424
2012-05,MATO GROSSO DO SUL,2.7369999999999997
2012-05,MINAS GERAIS,2.8068
2012-05,PARA,2.8495999999999997
2012-05,PARAIBA,2.55
2012-05,PARANA,2.6776
2012-05,PERNAMBUCO,2.7524
2012-05,PIAUI,2.58
2012-05,RIO DE JANEIRO,2.8566
2012-05,RIO GRANDE DO NORTE,2.7122
2012-05,RIO GRANDE DO SUL,2.7524
2012-05,RONDONIA,2.947
2012-05,RORAIMA,2.8760000000000003
2012-05,SANTA CATARINA,2.7156
2012-05,SAO PAULO,2.6388
2012-05,SERGIPE,2.732
2012-05,TOCANTINS,2.91
2012-06,ACRE,3.12725
2012-06,ALAGOAS,2.7359999999999998
2012-06,AMAPA,2.6945
2012-06,AMAZONAS,2.8885
2012-06,BAHIA,2.6887499999999998
2012-06,CEARA,2.63475
2012-06,DISTRITO FEDERAL,2.8455000000000004
2012-06,ESPIRITO SANTO,2.8355
2012-06,GOIAS,2.7415000000000003
2012-06,MARANHAO,2.67225
2012-06,MATO GROSSO,2.9707500000000002
2012-06,MATO GROSSO DO SUL,2.7977499999999997
2012-06,MINAS GERAIS,2.8064999999999998
2012-06,PARA,2.848
2012-06,PARAIBA,2.6455
2012-06,PARANA,2.6572500000000003
2012-06,PERNAMBUCO,2.7502500000000003
2012-06,PIAUI,2.5675
2012-06,RIO DE JANEIRO,2.85425
2012-06,RIO GRANDE DO NORTE,2.713
2012-06,RIO GRANDE DO SUL,2.7395
2012-06,RONDONIA,2.9455
2012-06,RORAIMA,2.87575
2012-06,SANTA CATARINA,2.717
2012-06,SAO PAULO,2.6355
2012-06,SERGIPE,2.767
2012-06,TOCANTINS,2.91125
2012-07,ACRE,3.129
2012-07,ALAGOAS,2.7585
2012-07,AMAPA,2.69525
2012-07,AMAZONAS,2.88925
2012-07,BAHIA,2.6479999999999997
2012-07,CEARA,2.66125
2012-07,DISTRITO FEDERAL,2.842
2012-07,ESPIRITO SANTO,2.8520000000000003
2012-07,GOIAS,2.7435
2012-07,MARANHAO,2.6685
2012-07,MATO GROSSO,2.97625
2012-07,MATO GROSSO DO SUL,2.83
2012-07,MINAS GERAIS,2.80375
2012-07,PARA,2.843
2012-07,PARAIBA,2.6055
2012-07,PARANA,2.651
2012-07,PERNAMBUCO,2.7437500000000004
2012-07,PIAUI,2.5607499999999996
2012-07,RIO DE JANEIRO,2.852
2012-07,RIO GRANDE DO NORTE,2.68975
2012-07,RIO GRANDE DO SUL,2.76225
2012-07,RONDONIA,2.94475
2012-07,RORAIMA,2.87475
2012-07,SANTA CATARINA,2.71375
2012-07,SAO PAULO,2.6305
2012-07,SERGIPE,2.76
2012-07,TOCANTINS,2.90975
2012-08,ACRE,3.1277999999999997
2012-08,ALAGOAS,2.7556
2012-08,AMAPA,2.695
2012-08,AMAZONAS,2.8891999999999998
2012-08,BAHIA,2.6433999999999997
2012-08,CEARA,2.7198
2012-08,DISTRITO FEDERAL,2.8292
2012-08,ESPIRITO SANTO,2.892
2012-08,GOIAS,2.7338
2012-08,MARANHAO,2.6634
2012-08,MATO GROSSO,2.9792
2012-08,MATO GROSSO DO SUL,2.8356000000000003
2012-08,MINAS GERAIS,2.8006
2012-08,PARA,2.838
2012-08,PARAIBA,2.5498000000000003
2012-08,PARANA,2.6415999999999995
2012-08,PERNAMBUCO,2.748
2012-08,PIAUI,2.5608
2012-08,RIO DE JANEIRO,2.849
2012-08,RIO GRANDE DO NORTE,2.6681999999999997
2012-08,RIO GRANDE DO SUL,2.7506
2012-08,RONDONIA,2.9448
2012-08,RORAIMA,2.8714
2012-08,SANTA CATARINA,2.7186
2012-08,SAO PAULO,2.6206
2012-08,SERGIPE,2.7689999999999997
2012-08,TOCANTINS,2.9080000000000004
2012-09,ACRE,3.12725
2012-09,ALAGOAS,2.7565
2012-09,AMAPA,2.69275
2012-09,AMAZONAS,2.89125
2012-09,BAHIA,2.6385
2012-09,CEARA,2.72275
2012-09,DISTRITO FEDERAL,2.82825
2012-09,ESPIRITO SANTO,2.857
2012-09,GOIAS,2.73575
2012-09,MARANHAO,2.64575
2012-09,MATO GROSSO,2.9745
2012-09,MATO GROSSO DO SUL,2.83875
2012-09,MINAS GERAIS,2.792
2012-09,PARA,2.839
2012-09,PARAIBA,2.58275
2012-09,PARANA,2.6355
2012-09,PERNAMBUCO,2.741
2012-09,PIAUI,2.55675
2012-09,RIO DE JANEIRO,2.85175
2012-09,RIO GRANDE DO NORTE,2.68925
2012-09,RIO GRANDE DO SUL,2.74525
2012-09,RONDONIA,2.94075
2012-09,RORAIMA,2.875
2012-09,SANTA CATARINA,2.7047499999999998
2012-09,SAO PAULO,2.62775
2012-09,SERGIPE,2.7657499999999997
2012-09,TOCANTINS,2.9037499999999996
2012-10,ACRE,3.1248
2012-10,ALAGOAS,2.7524
2012-10,AMAPA,2.6990000000000003
2012-10,AMAZONAS,2.8916
2012-10,BAHIA,2.7628
2012-10,CEARA,2.7332
2012-10,DISTRITO FEDERAL,2.8264
2012-10,ESPIRITO SANTO,2.8207999999999998
2012-10,GOIAS,2.7378
2012-10,MARANHAO,2.6426000000000003
2012-10,MATO GROSSO,2.9602
2012-10,MATO GROSSO DO SUL,2.8392
2012-10,MINAS GERAIS,2.8034
2012-10,PARA,2.852
2012-10,PARAIBA,2.6406
2012-10,PARANA,2.6304000000000003
2012-10,PERNAMBUCO,2.742
2012-10,PIAUI,2.5976
2012-10,RIO DE JANEIRO,2.8518
2012-10,RIO GRANDE DO NORTE,2.6922
2012-10,RIO GRANDE DO SUL,2.759
2012-10,RONDONIA,2.9438000000000004
2012-10,RORAIMA,2.8744
2012-10,SANTA CATARINA,2.6972
2012-10,SAO PAULO,2.6277999999999997
2012-10,SERGIPE,2.7670000000000003
2012-10,TOCANTINS,2.9006
2012-11,ACRE,3.124
2012-11,ALAGOAS,2.769
2012-11,AMAPA,2.7055
2012-11,AMAZONAS,2.89025
2012-11,BAHIA,2.81675
2012-11,CEARA,2.78475
2012-11,DISTRITO FEDERAL,2.82425
2012-11,ESPIRITO SANTO,2.78575
2012-11,GOIAS,2.72775
2012-11,MARANHAO,2.654
2012-11,MATO GROSSO,2.9405
2012-11,MATO GROSSO DO SUL,2.83675
2012-11,MINAS GERAIS,2.8175
2012-11,PARA,2.868
2012-11,PARAIBA,2.6550000000000002
2012-11,PARANA,2.78975
2012-11,PERNAMBUCO,2.741
2012-11,PIAUI,2.643
2012-11,RIO DE JANEIRO,2.8529999999999998
2012-11,RIO GRANDE DO NORTE,2.6945
2012-11,RIO GRANDE DO SUL,2.776
2012-11,RONDONIA,2.94625
2012-11,RORAIMA,2.8735
2012-11,SANTA CATARINA,2.69725
2012-11,SAO PAULO,2.627
2012-11,SERGIPE,2.76825
2012-11,TOCANTINS,2.89925
2012-12,ACRE,3.12375
2012-12,ALAGOAS,2.7755
2012-12,AMAPA,2.70675
2012-12,AMAZONAS,2.89125
2012-12,BAHIA,2.82025
2012-12,CEARA,2.7272499999999997
2012-12,DISTRITO FEDERAL,2.82425
2012-12,ESPIRITO SANTO,2.78325
2012-12,GOIAS,2.75175
2012-12,MARANHAO,2.6505
2012-12,MATO GROSSO,2.95625
2012-12,MATO GROSSO DO SUL,2.84775
2012-12,MINAS GERAIS,2.8215
2012-12,PARA,2.8745000000000003
2012-12,PARAIBA,2.6542499999999998
2012-12,PARANA,2.80725
2012-12,PERNAMBUCO,2.73175
2012-12,PIAUI,2.6285
2012-12,RIO DE JANEIRO,2.8685
2012-12,RIO GRANDE DO NORTE,2.732
2012-12,RIO GRANDE DO SUL,2.7735
2012-12,RONDONIA,2.95175
2012-12,RORAIMA,2.87325
2012-12,SANTA CATARINA,2.7315
2012-12,SAO PAULO,2.63775
2012-12,SERGIPE,2.7672499999999998
2012-12,TOCANTINS,2.899
2013-01,ACRE,3.1282
2013-01,ALAGOAS,2.7794
2013-01,AMAPA,2.7222
2013-01,AMAZONAS,2.8912
2013-01,BAHIA,2.8245999999999998
2013-01,CEARA,2.7218
2013-01,DISTRITO FEDERAL,2.8306
2013-01,ESPIRITO SANTO,2.8142
2013-01,GOIAS,2.7800000000000002
2013-01,MARANHAO,2.7552
2013-01,MATO GROSSO,2.9804
2013-01,MATO GROSSO DO SUL,2.8568000000000002
2013-01,MINAS GERAIS,2.8258
2013-01,PARA,2.878
2013-01,PARAIBA,2.6584
2013-01,PARANA,2.804
2013-01,PERNAMBUCO,2.7218
2013-01,PIAUI,2.629
2013-01,RIO DE JANEIRO,2.898
2013-01,RIO GRANDE DO NORTE,2.761
2013-01,RIO GRANDE DO SUL,2.7689999999999997
2013-01,RONDONIA,2.9526
2013-01,RORAIMA,2.8742
2013-01,SANTA CATARINA,2.757
2013-01,SAO PAULO,2.6444
2013-01,SERGIPE,2.763
2013-01,TOCANTINS,2.9143999999999997
2013-02,ACRE,3.2465
2013-02,ALAGOAS,2.9205
2013-02,AMAPA,2.8965
2013-02,AMAZONAS,2.99175
2013-02,BAHIA,2.97025
2013-02,CEARA,2.8827499999999997
2013-02,DISTRITO FEDERAL,2.98975
2013-02,ESPIRITO SANTO,2.935
2013-02,GOIAS,2.90925
2013-02,MARANHAO,2.874
2013-02,MATO GROSSO,3.0549999999999997
2013-02,MATO GROSSO DO SUL,3.0075
2013-02,MINAS GERAIS,2.9227499999999997
2013-02,PARA,2.978
2013-02,PARAIBA,2.7715
2013-02,PARANA,2.928
2013-02,PERNAMBUCO,2.86225
2013-02,PIAUI,2.7439999999999998
2013-02,RIO DE JANEIRO,3.0025
2013-02,RIO GRANDE DO NORTE,2.8832500000000003
2013-02,RIO GRANDE DO SUL,2.909
2013-02,RONDONIA,3.053
2013-02,RORAIMA,3.01475
2013-02,SANTA CATARINA,2.897
2013-02,SAO PAULO,2.7672499999999998
2013-02,SERGIPE,2.94175
2013-02,TOCANTINS,3.0715
2013-03,ACRE,3.2545
2013-03,ALAGOAS,2.91
2013-03,AMAPA,2.904
2013-03,AMAZONAS,2.99625
2013-03,BAHIA,2.96425
2013-03,CEARA,2.87975
2013-03,DISTRITO FEDERAL,2.9895
2013-03,ESPIRITO SANTO,2.92775
2013-03,GOIAS,2.9095
2013-03,MARANHAO,2.85475
2013-03,MATO GROSSO,3.08025
2013-03,MATO GROSSO DO SUL,3.0172499999999998
2013-03,MINAS GERAIS,2.9165
2013-03,PARA,2.974
2013-03,PARAIBA,2.7395
2013-03,PARANA,2.90425
2013-03,PERNAMBUCO,2.8445
2013-03,PIAUI,2.735
2013-03,RIO DE JANEIRO,3.01175
2013-03,RIO GRANDE DO NORTE,2.9050000000000002
2013-03,RIO GRANDE DO SUL,2.90375
2013-03,RONDONIA,3.04725
2013-03,RORAIMA,3.0157499999999997
2013-03,SANTA CATARINA,2.9002499999999998
2013-03,SAO PAULO,2.77275
2013-03,SERGIPE,2.9355
2013-03,TOCANTINS,3.076
2013-04,ACRE,3.258
2013-04,ALAGOAS,2.895
2013-04,AMAPA,2.8845
2013-04,AMAZONAS,2.99375
2013-04,BAHIA,2.9627499999999998
2013-04,CEARA,2.8417499999999998
2013-04,DISTRITO FEDERAL,2.989
2013-04,ESPIRITO SANTO,2.93225
2013-04,GOIAS,2.9
2013-04,MARANHAO,2.84075
2013-04,MATO GROSSO,3.0292499999999998
2013-04,MATO GROSSO DO SUL,3.01775
2013-04,MINAS GERAIS,2.9137500000000003
2013-04,PARA,2.978
2013-04,PARAIBA,2.78375
2013-04,PARANA,2.87325
2013-04,PERNAMBUCO,2.82925
2013-04,PIAUI,2.733
2013-04,RIO DE JANEIRO,3.01375
2013-04,RIO GRANDE DO NORTE,2.8985
2013-04,RIO GRANDE DO SUL,2.883
2013-04,RONDONIA,3.0515
2013-04,RORAIMA,3.016
2013-04,SANTA CATARINA,2.8497500000000002
2013-04,SAO PAULO,2.7685
2013-04,SERGIPE,2.923
2013-04,TOCANTINS,3.057
2013-05,ACRE,3.2542
2013-05,ALAGOAS,2.8868
2013-05,AMAPA,2.872
2013-05,AMAZONAS,2.9914
2013-05,BAHIA,2.9284
2013-05,CEARA,2.79
2013-05,DISTRITO FEDERAL,2.9886
2013-05,ESPIRITO SANTO,2.9278
2013-05,GOIAS,2.8848
2013-05,MARANHAO,2.8386
2013-05,MATO GROSSO,2.9737999999999998
2013-05,MATO GROSSO DO SUL,3.0157999999999996
2013-05,MINAS GERAIS,2.9048
2013-05,PARA,2.9864
2013-05,PARAIBA,2.8066
2013-05,PARANA,2.8280000000000003
2013-05,PERNAMBUCO,2.841
2013-05,PIAUI,2.7266
